city,date,month,rainfall_mm,temp_celsius,aqi,trigger_fired
guwahati,2023-12-13,12,2.57,22.35,191.4,0
guwahati,2023-12-14,12,1.25,24.67,252.9,0
guwahati,2023-12-15,12,1.25,20.89,249.3,0
guwahati,2023-12-16,12,2.03,24.29,235.8,0
guwahati,2023-12-17,12,1.02,23.82,233.9,0
guwahati,2023-12-18,12,1.71,22.37,225.9,0
guwahati,2023-12-19,12,2.95,22.81,215.6,0
guwahati,2023-12-20,12,0.53,19.84,260.4,0
guwahati,2023-12-21,12,2.18,22.25,245.8,0
guwahati,2023-12-22,12,1.48,20.45,257.9,0
guwahati,2023-12-23,12,2.88,24.24,174.0,0
guwahati,2023-12-24,12,2.09,20.58,221.2,0
guwahati,2023-12-25,12,1.06,26.73,274.7,0
guwahati,2023-12-26,12,1.86,25.11,229.1,0
guwahati,2023-12-27,12,1.72,22.41,239.9,0
guwahati,2023-12-28,12,2.6,24.37,169.1,0
guwahati,2023-12-29,12,1.85,22.2,244.3,0
guwahati,2023-12-30,12,1.07,22.98,236.2,0
guwahati,2023-12-31,12,1.48,22.7,207.8,0
guwahati,2024-01-01,1,2.99,15.62,192.4,0
guwahati,2024-01-02,1,3.56,19.19,235.2,0
guwahati,2024-01-03,1,5.15,18.24,232.4,0
guwahati,2024-01-04,1,2.02,20.97,232.0,0
guwahati,2024-01-05,1,1.62,18.95,310.5,0
guwahati,2024-01-06,1,1.97,21.89,306.4,0
guwahati,2024-01-07,1,3.04,20.17,257.7,0
guwahati,2024-01-08,1,1.7,24.63,286.9,0
guwahati,2024-01-09,1,2.14,21.06,213.8,0
guwahati,2024-01-10,1,0.75,24.52,240.0,0
guwahati,2024-01-11,1,1.21,24.98,276.1,0
guwahati,2024-01-12,1,2.19,21.27,289.3,0
guwahati,2024-01-13,1,4.05,20.92,235.6,0
guwahati,2024-01-14,1,3.03,20.79,257.8,0
guwahati,2024-01-15,1,10.54,21.77,313.7,0
guwahati,2024-01-16,1,1.33,19.41,330.4,0
guwahati,2024-01-17,1,1.14,19.74,173.4,0
guwahati,2024-01-18,1,0.41,21.98,241.1,0
guwahati,2024-01-19,1,3.65,17.91,242.6,0
guwahati,2024-01-20,1,2.91,23.37,252.1,0
guwahati,2024-01-21,1,4.47,16.28,212.1,0
guwahati,2024-01-22,1,2.45,18.13,252.6,0
guwahati,2024-01-23,1,2.55,23.5,260.3,0
guwahati,2024-01-24,1,0.12,23.83,255.8,0
guwahati,2024-01-25,1,2.87,20.72,209.1,0
guwahati,2024-01-26,1,2.33,20.57,242.1,0
guwahati,2024-01-27,1,2.61,23.23,273.9,0
guwahati,2024-01-28,1,1.3,17.68,215.6,0
guwahati,2024-01-29,1,4.26,22.42,223.0,0
guwahati,2024-01-30,1,4.67,20.55,265.8,0
guwahati,2024-01-31,1,1.55,20.91,191.3,0
guwahati,2024-02-01,2,5.91,24.28,20.0,0
guwahati,2024-02-02,2,3.22,25.06,155.3,0
guwahati,2024-02-03,2,1.54,19.49,80.1,0
guwahati,2024-02-04,2,9.15,25.29,134.4,0
guwahati,2024-02-05,2,0.47,22.54,110.1,0
guwahati,2024-02-06,2,1.82,26.63,20.0,0
guwahati,2024-02-07,2,3.31,21.45,84.8,0
guwahati,2024-02-08,2,7.54,23.88,124.2,0
guwahati,2024-02-09,2,1.92,23.24,135.3,0
guwahati,2024-02-10,2,2.3,22.96,90.8,0
guwahati,2024-02-11,2,0.28,22.19,50.7,0
guwahati,2024-02-12,2,2.01,19.88,118.5,0
guwahati,2024-02-13,2,1.02,23.59,88.0,0
guwahati,2024-02-14,2,4.36,23.65,77.4,0
guwahati,2024-02-15,2,1.8,24.64,135.2,0
guwahati,2024-02-16,2,6.08,24.21,53.3,0
guwahati,2024-02-17,2,1.42,24.12,124.5,0
guwahati,2024-02-18,2,1.92,24.87,64.2,0
guwahati,2024-02-19,2,6.32,21.51,26.7,0
guwahati,2024-02-20,2,6.68,24.74,101.7,0
guwahati,2024-02-21,2,3.54,23.41,77.3,0
guwahati,2024-02-22,2,8.57,24.08,109.1,0
guwahati,2024-02-23,2,2.76,23.42,98.1,0
guwahati,2024-02-24,2,2.98,24.79,158.2,0
guwahati,2024-02-25,2,2.87,25.41,129.3,0
guwahati,2024-02-26,2,3.44,24.39,68.4,0
guwahati,2024-02-27,2,2.14,23.92,79.4,0
guwahati,2024-02-28,2,4.3,24.59,104.1,0
guwahati,2024-02-29,2,8.82,23.47,130.1,0
guwahati,2024-03-01,3,1.36,30.1,61.0,0
guwahati,2024-03-02,3,1.38,32.2,91.2,0
guwahati,2024-03-03,3,1.27,30.05,77.3,0
guwahati,2024-03-04,3,0.56,30.62,76.1,0
guwahati,2024-03-05,3,0.25,34.8,94.4,0
guwahati,2024-03-06,3,4.3,31.09,42.9,0
guwahati,2024-03-07,3,0.7,30.95,76.7,0
guwahati,2024-03-08,3,1.15,28.04,132.8,0
guwahati,2024-03-09,3,4.38,30.47,75.8,0
guwahati,2024-03-10,3,4.03,32.06,54.1,0
guwahati,2024-03-11,3,3.3,33.62,109.1,0
guwahati,2024-03-12,3,7.32,31.6,66.7,0
guwahati,2024-03-13,3,1.33,32.56,94.7,0
guwahati,2024-03-14,3,1.32,31.49,68.6,0
guwahati,2024-03-15,3,1.13,32.7,46.0,0
guwahati,2024-03-16,3,5.09,32.27,111.8,0
guwahati,2024-03-17,3,2.48,33.22,144.6,0
guwahati,2024-03-18,3,0.77,33.25,86.9,0
guwahati,2024-03-19,3,1.96,31.25,72.1,0
guwahati,2024-03-20,3,3.56,32.1,82.5,0
guwahati,2024-03-21,3,2.03,32.83,89.4,0
guwahati,2024-03-22,3,4.49,32.2,109.7,0
guwahati,2024-03-23,3,8.87,33.82,79.8,0
guwahati,2024-03-24,3,1.1,32.01,80.3,0
guwahati,2024-03-25,3,1.4,33.91,128.2,0
guwahati,2024-03-26,3,1.98,29.82,115.7,0
guwahati,2024-03-27,3,0.33,31.61,116.6,0
guwahati,2024-03-28,3,3.04,27.12,93.6,0
guwahati,2024-03-29,3,1.27,27.6,51.9,0
guwahati,2024-03-30,3,2.51,33.26,74.9,0
guwahati,2024-03-31,3,1.35,29.77,49.0,0
guwahati,2024-04-01,4,1.48,40.66,72.0,0
guwahati,2024-04-02,4,1.55,39.46,73.0,0
guwahati,2024-04-03,4,0.85,39.26,72.0,0
guwahati,2024-04-04,4,1.38,35.96,129.1,0
guwahati,2024-04-05,4,3.52,39.37,51.8,0
guwahati,2024-04-06,4,3.4,38.02,76.8,0
guwahati,2024-04-07,4,3.4,38.74,141.1,0
guwahati,2024-04-08,4,2.49,38.81,151.6,0
guwahati,2024-04-09,4,4.28,42.59,44.0,1
guwahati,2024-04-10,4,2.3,36.5,81.1,0
guwahati,2024-04-11,4,1.75,39.08,116.5,0
guwahati,2024-04-12,4,5.43,37.6,79.5,0
guwahati,2024-04-13,4,1.94,37.67,111.3,0
guwahati,2024-04-14,4,6.67,36.02,20.0,0
guwahati,2024-04-15,4,2.88,39.56,94.3,0
guwahati,2024-04-16,4,3.01,38.15,74.4,0
guwahati,2024-04-17,4,3.23,37.39,104.5,0
guwahati,2024-04-18,4,1.51,34.79,102.7,0
guwahati,2024-04-19,4,4.06,39.21,42.5,0
guwahati,2024-04-20,4,5.03,40.31,94.9,0
guwahati,2024-04-21,4,3.91,35.9,104.7,0
guwahati,2024-04-22,4,2.02,41.09,81.8,0
guwahati,2024-04-23,4,4.17,36.34,131.7,0
guwahati,2024-04-24,4,3.18,38.79,94.9,0
guwahati,2024-04-25,4,1.51,34.41,105.7,0
guwahati,2024-04-26,4,0.91,38.52,87.4,0
guwahati,2024-04-27,4,1.13,39.16,85.6,0
guwahati,2024-04-28,4,0.79,37.3,54.2,0
guwahati,2024-04-29,4,4.89,39.16,98.8,0
guwahati,2024-04-30,4,1.62,37.69,43.7,0
guwahati,2024-05-01,5,0.37,45.13,82.1,1
guwahati,2024-05-02,5,2.07,43.77,90.4,1
guwahati,2024-05-03,5,1.33,44.19,144.6,1
guwahati,2024-05-04,5,7.03,42.85,61.7,1
guwahati,2024-05-05,5,0.49,41.0,88.1,0
guwahati,2024-05-06,5,1.22,42.53,127.6,1
guwahati,2024-05-07,5,0.49,45.66,126.2,1
guwahati,2024-05-08,5,4.1,42.66,101.8,1
guwahati,2024-05-09,5,1.81,46.89,89.3,1
guwahati,2024-05-10,5,1.17,42.14,131.5,1
guwahati,2024-05-11,5,3.41,45.78,128.9,1
guwahati,2024-05-12,5,0.1,41.63,66.9,0
guwahati,2024-05-13,5,2.36,42.37,140.2,1
guwahati,2024-05-14,5,5.15,43.26,93.7,1
guwahati,2024-05-15,5,0.86,44.37,55.3,1
guwahati,2024-05-16,5,5.54,42.05,81.3,1
guwahati,2024-05-17,5,1.16,43.94,77.0,1
guwahati,2024-05-18,5,5.78,40.13,40.2,0
guwahati,2024-05-19,5,2.8,46.89,34.4,1
guwahati,2024-05-20,5,2.21,45.07,70.4,1
guwahati,2024-05-21,5,3.03,43.51,114.1,1
guwahati,2024-05-22,5,1.98,40.82,63.6,0
guwahati,2024-05-23,5,1.43,46.93,106.7,1
guwahati,2024-05-24,5,1.79,42.76,110.6,1
guwahati,2024-05-25,5,1.93,41.04,61.3,0
guwahati,2024-05-26,5,2.21,37.68,62.6,0
guwahati,2024-05-27,5,0.87,42.98,50.3,1
guwahati,2024-05-28,5,1.16,41.94,59.6,0
guwahati,2024-05-29,5,4.05,39.59,123.8,0
guwahati,2024-05-30,5,1.79,42.76,103.6,1
guwahati,2024-05-31,5,1.83,44.4,76.8,1
guwahati,2024-06-01,6,9.79,38.75,122.8,0
guwahati,2024-06-02,6,10.33,38.31,115.3,0
guwahati,2024-06-03,6,42.28,40.48,80.7,0
guwahati,2024-06-04,6,31.13,38.26,105.0,0
guwahati,2024-06-05,6,24.52,40.91,117.8,0
guwahati,2024-06-06,6,32.65,35.92,113.2,0
guwahati,2024-06-07,6,88.19,39.49,86.2,1
guwahati,2024-06-08,6,7.19,35.84,81.2,0
guwahati,2024-06-09,6,36.7,36.96,118.7,0
guwahati,2024-06-10,6,23.1,35.96,57.4,0
guwahati,2024-06-11,6,38.42,42.26,84.0,1
guwahati,2024-06-12,6,81.5,40.23,83.7,1
guwahati,2024-06-13,6,7.95,41.6,60.0,0
guwahati,2024-06-14,6,36.7,40.27,85.6,0
guwahati,2024-06-15,6,85.93,35.41,45.0,1
guwahati,2024-06-16,6,0.5,37.5,59.7,0
guwahati,2024-06-17,6,40.47,41.0,127.8,0
guwahati,2024-06-18,6,26.08,40.39,53.5,0
guwahati,2024-06-19,6,18.48,35.05,119.5,0
guwahati,2024-06-20,6,60.97,40.29,134.7,1
guwahati,2024-06-21,6,19.81,39.35,60.4,0
guwahati,2024-06-22,6,32.67,38.49,83.1,0
guwahati,2024-06-23,6,13.07,39.63,99.2,0
guwahati,2024-06-24,6,9.46,41.26,97.9,0
guwahati,2024-06-25,6,37.87,38.99,77.9,0
guwahati,2024-06-26,6,21.43,37.83,147.6,0
guwahati,2024-06-27,6,7.47,39.86,98.4,0
guwahati,2024-06-28,6,36.94,39.52,52.1,0
guwahati,2024-06-29,6,24.58,39.71,145.8,0
guwahati,2024-06-30,6,36.96,41.57,105.0,0
guwahati,2024-07-01,7,53.54,31.58,118.2,1
guwahati,2024-07-02,7,55.11,31.24,99.2,1
guwahati,2024-07-03,7,25.97,34.94,51.6,0
guwahati,2024-07-04,7,14.73,32.11,51.7,0
guwahati,2024-07-05,7,36.24,29.41,116.1,0
guwahati,2024-07-06,7,31.98,33.72,79.6,0
guwahati,2024-07-07,7,17.97,37.14,109.4,0
guwahati,2024-07-08,7,62.29,33.13,100.7,1
guwahati,2024-07-09,7,38.22,31.45,105.7,0
guwahati,2024-07-10,7,17.98,33.72,65.6,0
guwahati,2024-07-11,7,57.52,31.87,77.7,1
guwahati,2024-07-12,7,18.17,34.59,53.7,0
guwahati,2024-07-13,7,35.2,33.78,97.3,0
guwahati,2024-07-14,7,3.5,32.34,146.9,0
guwahati,2024-07-15,7,10.08,30.47,98.0,0
guwahati,2024-07-16,7,18.31,33.42,107.3,0
guwahati,2024-07-17,7,38.06,32.84,115.3,0
guwahati,2024-07-18,7,16.64,30.64,74.2,0
guwahati,2024-07-19,7,8.44,33.32,117.9,0
guwahati,2024-07-20,7,48.19,31.92,97.1,0
guwahati,2024-07-21,7,8.32,29.28,94.9,0
guwahati,2024-07-22,7,33.96,29.96,108.4,0
guwahati,2024-07-23,7,7.32,32.5,61.2,0
guwahati,2024-07-24,7,45.18,33.66,96.7,0
guwahati,2024-07-25,7,50.45,31.59,80.5,1
guwahati,2024-07-26,7,12.49,30.13,103.5,0
guwahati,2024-07-27,7,34.33,31.14,70.5,0
guwahati,2024-07-28,7,7.67,30.61,62.5,0
guwahati,2024-07-29,7,36.2,35.71,95.2,0
guwahati,2024-07-30,7,48.57,32.19,20.0,0
guwahati,2024-07-31,7,159.63,31.75,102.6,1
guwahati,2024-08-01,8,11.84,32.62,88.2,0
guwahati,2024-08-02,8,28.97,31.7,85.2,0
guwahati,2024-08-03,8,34.25,29.55,79.3,0
guwahati,2024-08-04,8,31.01,31.89,92.5,0
guwahati,2024-08-05,8,17.08,32.04,44.7,0
guwahati,2024-08-06,8,34.04,33.0,52.5,0
guwahati,2024-08-07,8,10.01,32.33,90.9,0
guwahati,2024-08-08,8,36.42,30.08,41.0,0
guwahati,2024-08-09,8,20.18,32.15,105.1,0
guwahati,2024-08-10,8,48.99,34.99,102.7,0
guwahati,2024-08-11,8,9.61,35.15,103.5,0
guwahati,2024-08-12,8,46.55,30.2,54.4,0
guwahati,2024-08-13,8,49.68,30.89,106.6,0
guwahati,2024-08-14,8,20.9,35.06,78.4,0
guwahati,2024-08-15,8,7.84,33.63,83.5,0
guwahati,2024-08-16,8,37.51,32.61,114.7,0
guwahati,2024-08-17,8,81.59,29.75,114.4,1
guwahati,2024-08-18,8,36.18,32.68,62.8,0
guwahati,2024-08-19,8,24.79,34.04,61.7,0
guwahati,2024-08-20,8,83.56,28.82,118.6,1
guwahati,2024-08-21,8,51.71,31.48,59.0,1
guwahati,2024-08-22,8,25.03,33.26,114.8,0
guwahati,2024-08-23,8,21.28,29.67,103.5,0
guwahati,2024-08-24,8,71.07,34.84,84.2,1
guwahati,2024-08-25,8,85.23,32.82,90.4,1
guwahati,2024-08-26,8,15.23,32.32,82.3,0
guwahati,2024-08-27,8,31.11,31.69,97.8,0
guwahati,2024-08-28,8,5.31,33.21,40.6,0
guwahati,2024-08-29,8,84.59,31.99,110.5,1
guwahati,2024-08-30,8,18.23,34.49,75.9,0
guwahati,2024-08-31,8,15.93,31.77,64.4,0
guwahati,2024-09-01,9,6.0,31.93,98.9,0
guwahati,2024-09-02,9,12.38,31.73,101.7,0
guwahati,2024-09-03,9,4.55,29.5,68.9,0
guwahati,2024-09-04,9,28.42,31.31,109.2,0
guwahati,2024-09-05,9,1.25,37.26,59.9,0
guwahati,2024-09-06,9,15.96,32.35,65.8,0
guwahati,2024-09-07,9,16.67,31.03,57.6,0
guwahati,2024-09-08,9,67.19,33.33,126.6,1
guwahati,2024-09-09,9,19.81,30.5,105.3,0
guwahati,2024-09-10,9,8.53,33.3,51.8,0
guwahati,2024-09-11,9,9.3,31.68,73.7,0
guwahati,2024-09-12,9,29.14,29.36,91.5,0
guwahati,2024-09-13,9,16.85,31.69,80.1,0
guwahati,2024-09-14,9,17.11,29.78,38.2,0
guwahati,2024-09-15,9,10.85,33.33,75.9,0
guwahati,2024-09-16,9,21.5,34.46,153.8,0
guwahati,2024-09-17,9,25.14,35.15,107.1,0
guwahati,2024-09-18,9,10.0,29.54,88.9,0
guwahati,2024-09-19,9,8.8,33.61,124.3,0
guwahati,2024-09-20,9,12.19,30.22,110.1,0
guwahati,2024-09-21,9,16.24,32.2,129.5,0
guwahati,2024-09-22,9,10.48,32.84,97.3,0
guwahati,2024-09-23,9,39.75,34.21,154.7,0
guwahati,2024-09-24,9,13.17,32.45,93.6,0
guwahati,2024-09-25,9,4.71,28.45,57.1,0
guwahati,2024-09-26,9,15.95,33.44,117.2,0
guwahati,2024-09-27,9,45.59,36.74,137.9,0
guwahati,2024-09-28,9,19.43,31.86,20.0,0
guwahati,2024-09-29,9,12.19,28.99,114.1,0
guwahati,2024-09-30,9,6.86,30.92,58.5,0
guwahati,2024-10-01,10,0.74,30.71,95.2,0
guwahati,2024-10-02,10,4.33,35.33,157.7,0
guwahati,2024-10-03,10,1.15,29.49,128.7,0
guwahati,2024-10-04,10,1.17,30.07,189.0,0
guwahati,2024-10-05,10,2.28,32.12,120.3,0
guwahati,2024-10-06,10,0.43,28.39,122.3,0
guwahati,2024-10-07,10,0.22,31.96,80.7,0
guwahati,2024-10-08,10,1.34,34.02,155.7,0
guwahati,2024-10-09,10,4.56,28.99,170.7,0
guwahati,2024-10-10,10,1.0,31.52,131.7,0
guwahati,2024-10-11,10,3.5,29.3,84.9,0
guwahati,2024-10-12,10,2.34,32.82,108.0,0
guwahati,2024-10-13,10,2.07,34.18,119.2,0
guwahati,2024-10-14,10,4.27,32.39,123.5,0
guwahati,2024-10-15,10,0.73,32.04,126.1,0
guwahati,2024-10-16,10,3.98,32.55,152.3,0
guwahati,2024-10-17,10,3.62,33.92,177.0,0
guwahati,2024-10-18,10,1.45,31.27,114.4,0
guwahati,2024-10-19,10,3.27,31.13,137.4,0
guwahati,2024-10-20,10,1.03,32.84,114.2,0
guwahati,2024-10-21,10,1.74,31.16,131.2,0
guwahati,2024-10-22,10,8.34,29.39,84.4,0
guwahati,2024-10-23,10,3.76,31.69,178.0,0
guwahati,2024-10-24,10,4.98,31.08,125.7,0
guwahati,2024-10-25,10,2.03,33.32,183.6,0
guwahati,2024-10-26,10,4.64,34.71,75.9,0
guwahati,2024-10-27,10,0.23,31.59,150.2,0
guwahati,2024-10-28,10,4.06,32.49,144.7,0
guwahati,2024-10-29,10,3.15,29.6,101.9,0
guwahati,2024-10-30,10,3.5,29.53,120.1,0
guwahati,2024-10-31,10,1.34,32.34,152.6,0
guwahati,2024-11-01,11,3.5,30.84,144.4,0
guwahati,2024-11-02,11,1.69,30.72,161.8,0
guwahati,2024-11-03,11,2.3,31.95,173.0,0
guwahati,2024-11-04,11,2.18,30.14,199.5,0
guwahati,2024-11-05,11,2.9,31.13,93.3,0
guwahati,2024-11-06,11,0.84,35.05,212.1,0
guwahati,2024-11-07,11,1.31,34.14,119.7,0
guwahati,2024-11-08,11,1.04,30.98,168.6,0
guwahati,2024-11-09,11,7.99,30.1,175.3,0
guwahati,2024-11-10,11,0.93,30.67,198.7,0
guwahati,2024-11-11,11,5.54,28.75,175.2,0
guwahati,2024-11-12,11,0.7,34.54,198.7,0
guwahati,2024-11-13,11,3.29,33.49,165.0,0
guwahati,2024-11-14,11,4.45,31.68,130.3,0
guwahati,2024-11-15,11,1.52,32.16,138.3,0
guwahati,2024-11-16,11,2.34,30.92,187.2,0
guwahati,2024-11-17,11,6.16,27.38,179.2,0
guwahati,2024-11-18,11,0.83,31.29,166.8,0
guwahati,2024-11-19,11,0.82,31.83,159.0,0
guwahati,2024-11-20,11,4.78,31.6,210.6,0
guwahati,2024-11-21,11,3.04,33.23,185.1,0
guwahati,2024-11-22,11,5.5,29.91,163.1,0
guwahati,2024-11-23,11,1.06,31.73,189.4,0
guwahati,2024-11-24,11,1.55,31.18,151.7,0
guwahati,2024-11-25,11,4.28,33.99,160.8,0
guwahati,2024-11-26,11,2.43,34.57,144.1,0
guwahati,2024-11-27,11,3.6,33.27,183.5,0
guwahati,2024-11-28,11,3.46,31.34,251.8,0
guwahati,2024-11-29,11,1.04,33.44,143.9,0
guwahati,2024-11-30,11,2.41,29.32,141.7,0
guwahati,2024-12-01,12,1.56,22.9,192.7,0
guwahati,2024-12-02,12,4.15,24.24,178.8,0
guwahati,2024-12-03,12,3.19,20.9,219.9,0
guwahati,2024-12-04,12,3.44,18.88,223.8,0
guwahati,2024-12-05,12,1.08,24.02,193.6,0
guwahati,2024-12-06,12,4.5,21.23,265.9,0
guwahati,2024-12-07,12,2.01,24.29,260.8,0
guwahati,2024-12-08,12,1.85,20.51,244.7,0
guwahati,2024-12-09,12,1.78,24.18,255.2,0
guwahati,2024-12-10,12,4.38,24.47,177.2,0
guwahati,2024-12-11,12,0.32,21.5,256.5,0
guwahati,2024-12-12,12,5.48,20.23,235.4,0
guwahati,2024-12-13,12,1.54,23.12,266.9,0
guwahati,2024-12-14,12,2.07,20.73,249.3,0
guwahati,2024-12-15,12,1.34,19.7,212.2,0
guwahati,2024-12-16,12,4.73,19.76,265.5,0
guwahati,2024-12-17,12,0.5,21.32,216.5,0
guwahati,2024-12-18,12,2.1,19.39,249.8,0
guwahati,2024-12-19,12,2.61,19.9,240.5,0
guwahati,2024-12-20,12,3.04,23.66,226.5,0
guwahati,2024-12-21,12,3.13,20.64,222.9,0
guwahati,2024-12-22,12,2.01,26.58,242.2,0
guwahati,2024-12-23,12,3.77,22.89,224.6,0
guwahati,2024-12-24,12,3.86,24.06,287.6,0
guwahati,2024-12-25,12,3.59,21.83,239.9,0
guwahati,2024-12-26,12,1.13,23.61,213.4,0
guwahati,2024-12-27,12,1.76,22.1,219.9,0
guwahati,2024-12-28,12,3.78,21.4,308.3,0
guwahati,2024-12-29,12,4.28,20.25,183.7,0
guwahati,2024-12-30,12,0.58,25.62,232.2,0
guwahati,2024-12-31,12,1.85,20.11,209.3,0
guwahati,2025-01-01,1,5.32,22.13,296.4,0
guwahati,2025-01-02,1,3.46,18.69,267.8,0
guwahati,2025-01-03,1,6.42,23.0,270.5,0
guwahati,2025-01-04,1,0.62,22.46,259.7,0
guwahati,2025-01-05,1,3.42,17.92,218.0,0
guwahati,2025-01-06,1,3.77,23.82,217.6,0
guwahati,2025-01-07,1,4.86,22.78,237.5,0
guwahati,2025-01-08,1,3.7,18.15,318.2,0
guwahati,2025-01-09,1,4.84,21.0,232.2,0
guwahati,2025-01-10,1,0.68,19.93,224.9,0
guwahati,2025-01-11,1,4.44,21.08,262.2,0
guwahati,2025-01-12,1,2.91,20.86,224.7,0
guwahati,2025-01-13,1,0.69,19.36,243.1,0
guwahati,2025-01-14,1,0.73,22.07,267.8,0
guwahati,2025-01-15,1,1.49,18.26,284.5,0
guwahati,2025-01-16,1,0.63,20.24,233.4,0
guwahati,2025-01-17,1,2.71,23.64,257.4,0
guwahati,2025-01-18,1,1.97,17.16,203.6,0
guwahati,2025-01-19,1,3.73,21.03,226.8,0
guwahati,2025-01-20,1,1.92,24.35,187.3,0
guwahati,2025-01-21,1,1.88,19.22,218.9,0
guwahati,2025-01-22,1,0.36,21.19,271.4,0
guwahati,2025-01-23,1,8.17,20.84,283.0,0
guwahati,2025-01-24,1,4.86,19.46,330.4,0
guwahati,2025-01-25,1,0.58,22.79,241.1,0
guwahati,2025-01-26,1,4.54,22.29,239.1,0
guwahati,2025-01-27,1,4.4,20.95,284.9,0
guwahati,2025-01-28,1,0.98,21.84,265.2,0
guwahati,2025-01-29,1,2.8,21.67,287.5,0
guwahati,2025-01-30,1,1.22,21.48,277.1,0
guwahati,2025-01-31,1,4.03,23.56,248.0,0
guwahati,2025-02-01,2,2.42,23.77,161.7,0
guwahati,2025-02-02,2,0.31,23.25,24.3,0
guwahati,2025-02-03,2,1.08,20.34,41.5,0
guwahati,2025-02-04,2,3.5,24.96,48.1,0
guwahati,2025-02-05,2,3.07,24.91,71.6,0
guwahati,2025-02-06,2,3.54,25.3,106.4,0
guwahati,2025-02-07,2,0.13,23.26,129.0,0
guwahati,2025-02-08,2,2.59,22.25,120.4,0
guwahati,2025-02-09,2,1.11,25.46,98.0,0
guwahati,2025-02-10,2,5.62,25.08,123.8,0
guwahati,2025-02-11,2,3.74,23.97,98.6,0
guwahati,2025-02-12,2,4.75,23.9,108.3,0
guwahati,2025-02-13,2,2.28,22.08,87.2,0
guwahati,2025-02-14,2,4.62,21.75,87.6,0
guwahati,2025-02-15,2,0.82,27.07,88.2,0
guwahati,2025-02-16,2,3.56,22.97,68.9,0
guwahati,2025-02-17,2,0.98,23.46,67.0,0
guwahati,2025-02-18,2,3.42,24.58,77.1,0
guwahati,2025-02-19,2,3.83,24.47,140.0,0
guwahati,2025-02-20,2,3.73,19.47,97.0,0
guwahati,2025-02-21,2,5.56,21.43,103.3,0
guwahati,2025-02-22,2,1.84,16.96,88.5,0
guwahati,2025-02-23,2,0.47,24.97,105.2,0
guwahati,2025-02-24,2,0.97,21.13,103.5,0
guwahati,2025-02-25,2,1.04,22.57,68.2,0
guwahati,2025-02-26,2,2.02,26.35,132.8,0
guwahati,2025-02-27,2,1.18,23.13,131.3,0
guwahati,2025-02-28,2,0.97,19.66,107.3,0
guwahati,2025-03-01,3,3.15,30.51,69.4,0
guwahati,2025-03-02,3,4.12,31.93,85.5,0
guwahati,2025-03-03,3,1.85,30.31,73.8,0
guwahati,2025-03-04,3,2.58,30.69,73.7,0
guwahati,2025-03-05,3,5.27,29.25,106.7,0
guwahati,2025-03-06,3,2.69,28.87,72.7,0
guwahati,2025-03-07,3,0.44,33.29,96.1,0
guwahati,2025-03-08,3,5.32,33.94,98.8,0
guwahati,2025-03-09,3,2.27,33.55,145.6,0
guwahati,2025-03-10,3,1.79,31.37,107.0,0
guwahati,2025-03-11,3,1.23,28.85,77.0,0
guwahati,2025-03-12,3,3.8,36.3,79.4,0
guwahati,2025-03-13,3,2.12,31.38,123.3,0
guwahati,2025-03-14,3,4.01,30.32,20.0,0
guwahati,2025-03-15,3,0.83,31.03,87.5,0
guwahati,2025-03-16,3,1.94,30.21,76.8,0
guwahati,2025-03-17,3,6.09,37.44,97.2,0
guwahati,2025-03-18,3,2.09,29.35,130.7,0
guwahati,2025-03-19,3,0.65,31.46,72.2,0
guwahati,2025-03-20,3,2.3,30.63,82.5,0
guwahati,2025-03-21,3,1.56,34.7,91.5,0
guwahati,2025-03-22,3,5.24,31.31,88.2,0
guwahati,2025-03-23,3,1.05,33.35,95.3,0
guwahati,2025-03-24,3,3.03,29.59,91.9,0
guwahati,2025-03-25,3,4.46,31.51,79.4,0
guwahati,2025-03-26,3,2.17,34.18,71.9,0
guwahati,2025-03-27,3,1.34,29.52,72.9,0
guwahati,2025-03-28,3,3.91,35.99,169.0,0
guwahati,2025-03-29,3,3.33,34.59,97.0,0
guwahati,2025-03-30,3,0.52,29.26,92.3,0
guwahati,2025-03-31,3,0.72,31.63,125.2,0
guwahati,2025-04-01,4,3.23,37.48,141.0,0
guwahati,2025-04-02,4,1.21,36.78,117.2,0
guwahati,2025-04-03,4,1.27,38.43,99.3,0
guwahati,2025-04-04,4,0.6,38.59,51.5,0
guwahati,2025-04-05,4,3.18,36.21,76.9,0
guwahati,2025-04-06,4,14.94,39.24,139.1,0
guwahati,2025-04-07,4,4.38,38.77,142.3,0
guwahati,2025-04-08,4,7.69,36.74,77.1,0
guwahati,2025-04-09,4,2.29,39.66,20.0,0
guwahati,2025-04-10,4,4.5,34.09,136.7,0
guwahati,2025-04-11,4,0.85,39.57,127.4,0
guwahati,2025-04-12,4,0.91,37.99,74.5,0
guwahati,2025-04-13,4,0.43,36.76,155.8,0
guwahati,2025-04-14,4,2.04,38.27,43.0,0
guwahati,2025-04-15,4,3.97,40.48,110.1,0
guwahati,2025-04-16,4,1.32,38.13,119.1,0
guwahati,2025-04-17,4,2.39,36.56,109.5,0
guwahati,2025-04-18,4,2.28,42.02,92.4,1
guwahati,2025-04-19,4,0.52,40.03,74.2,0
guwahati,2025-04-20,4,4.82,40.24,88.0,0
guwahati,2025-04-21,4,6.95,40.6,81.8,0
guwahati,2025-04-22,4,3.13,37.47,75.1,0
guwahati,2025-04-23,4,0.44,39.13,69.7,0
